TweetID,Labels,Targets
1505336804622413824,Hate,Organisation
1505336848058621954,Hate,Community
1505336860704448513,Hate,Individual
1505336861476245511,Hate,Community
1505336892883189767,Hate,Individual
1505336918342443011,Hate,Individual
1505336959647956994,Hate,Individual
1505336971757068295,Hate,Individual
1505336986718007297,Hate,Individual
1505336994527809536,Hate,Individual
1505337008222314503,Hate,Community
1505337028455641093,Hate,Individual
1505337039427883013,Hate,Individual
1505337066724290562,Hate,Community
1505337069803126789,Hate,Organisation
1505337101474164737,Hate,Organisation
1505346080980054017,Hate,Organisation
1505346265546170375,Hate,Community
1505346280645533696,Hate,Individual
1505346316448190467,Hate,Individual
1505346321737158657,Hate,Individual
1505346378528169986,Hate,Individual
1505346396953759747,Hate,Individual
1505346401479364610,Hate,Individual
1505346431510532099,Hate,Individual
1505346433511174148,Hate,Community
1505346474284101632,Hate,Organisation
1505355444373622784,Hate,Organisation
1505355480276910083,Hate,Individual
1505355512375828480,Hate,Individual
1505355518176636937,Hate,Individual
1505355541731762179,Hate,Organisation
1505355593053347842,Hate,Organisation
1505355597339938819,Hate,Individual
1505355608630824965,Hate,Individual
1505355798884810754,Hate,Individual
1505355875586043904,Hate,Organisation
1505355882930057216,Hate,Community
1505365338615132160,Hate,Individual
1505365393786880005,Hate,Individual
1505365402460766212,Hate,Individual
1505365451601330178,Hate,Community
1505365532194738176,Hate,Individual
1505365618203234304,Hate,Community
1505365625106956288,Hate,Organisation
1505365660540420098,Hate,Community
1505365661064695812,Hate,Individual
1505365762332004356,Hate,Individual
1505365778329075721,Hate,Individual
1505365829050843144,Hate,Individual
1505365829738770435,Hate,Community
1505365830573301765,Hate,Community
1505365846683705348,Hate,Individual
1505375246676684802,Hate,Individual
1505375460129218563,Hate,Organisation
1505375512260079617,Hate,Individual
1505375535240663041,Hate,Individual
1505375564303151104,Hate,Individual
1505375577557155843,Hate,Individual
1505375597530279938,Hate,Community
1505375647958401024,Hate,Individual
1505375679008972805,Hate,Individual
1505375735179104257,Hate,Individual
1505375741441155077,Hate,Organisation
1505375766678224896,Hate,Community
1505375817794146305,Hate,Individual
1505385642330664960,Hate,Individual
1505385647682605058,Hate,Individual
1505385661410512901,Hate,Individual
1505385839374831619,Hate,Community
1505385920761335808,Hate,Individual
1505385948304928770,Hate,Individual
1505385971625480193,Hate,Community
1505386014332035073,Hate,Community
1505396228657487873,Hate,Organisation
1505396261792493577,Hate,Individual
1505396284118556675,Hate,Individual
1505396475911716866,Hate,Individual
1505396509008924674,Hate,Individual
1505396605989494785,Hate,Individual
1505396608585900034,Hate,Individual
1505407081557512197,Hate,Individual
1505407268220809219,Hate,Community
1505407278681231368,Hate,Individual
1505407284125573120,Hate,Individual
1505407285618741248,Hate,Individual
1505407391923277827,Hate,Community
1505407392170786817,Hate,Organisation
1505407519824367616,Hate,Organisation
1505417577685692423,Hate,Individual
1505417614222233602,Hate,Individual
1505417771076620290,Hate,Community
1505417806833143811,Hate,Individual
1505417888911532033,Hate,Individual
1505417906162581507,Hate,Community
1505427954087563265,Hate,Individual
1505427967014494208,Hate,Organisation
1505428124204425217,Hate,Community
1505428147134734336,Hate,Organisation
1505428178164015105,Hate,Community
1505437435379200005,Hate,Community
1505437647669444610,Hate,Community
1505437817094160389,Hate,Community
1505437819640205318,Hate,Organisation
1505437865806807041,Hate,Community
1505446683211145218,Hate,Organisation
1505446700827222019,Hate,Organisation
1505446805680668672,Hate,Individual
1505446959431430144,Hate,Community
1505456064048869377,Hate,Individual
1505456076380123138,Hate,Community
1505456180130631682,Hate,Community
1505456209020997632,Hate,Organisation
1505456356794503172,Hate,Individual
1505456467838648325,Hate,Individual
1505697947308146692,Hate,Community
1505697960595623938,Hate,Community
1505697993130868736,Hate,Community
1505698123171180548,Hate,Individual
1505698133837234180,Hate,Community
1505698186341629954,Hate,Individual
1505698215269744641,Hate,Organisation
1505698219996680197,Hate,Organisation
1505698248010391556,Hate,Community
1505707061270786049,Hate,Organisation
1505707151351721984,Hate,Individual
1505707189746425856,Hate,Individual
1505707213523804177,Hate,Organisation
1505707371389202436,Hate,Individual
1505707380457504768,Hate,Community
1505707430239682565,Hate,Individual
1505707441786290178,Hate,Organisation
1505707468634169344,Hate,Individual
1505707497755222022,Hate,Organisation
1505707506349223937,Hate,Organisation
1505715925059833856,Hate,Individual
1505715992562970628,Hate,Individual
1505716009914839041,Hate,Individual
1505716038222028802,Hate,Individual
1505716049286737923,Hate,Individual
1505716051782340611,Hate,Community
1505716076881096713,Hate,Individual
1505716168509702145,Hate,Individual
1505716329852157954,Hate,Individual
1505716341331824640,Hate,Community
1505724889315033095,Hate,Individual
1505724923226083339,Hate,Community
1505724923326582786,Hate,Community
1505725015244824579,Hate,Organisation
1505725028117139466,Hate,Community
1505725134543495173,Hate,Individual
1505725231674974208,Hate,Community
1505725235961733135,Hate,Organisation
1505725241355603969,Hate,Individual
1505725288956657665,Hate,Community
1505725290970066949,Hate,Individual
1505725322284699648,Hate,Individual
1505733925523632130,Hate,Individual
1505733987612127234,Hate,Community
1505733998869291010,Hate,Individual
1505734015239614466,Hate,Organisation
1505734037901815808,Hate,Organisation
1505734138682347521,Hate,Individual
1505734187088809984,Hate,Individual
1505734200711950337,Hate,Individual
1505734228776038400,Hate,Community
1505742345211371520,Hate,Individual
1505742428149592069,Hate,Individual
1505742458327650304,Hate,Community
1505742536903700481,Hate,Individual
1505742547091664897,Hate,Individual
1505742588891987974,Hate,Community
1505742636862574592,Hate,Organisation
1505742698971598848,Hate,Organisation
1505742724288372738,Hate,Organisation
1505742779426775043,Hate,Community
1505752193508515842,Hate,Individual
1505752234449063940,Hate,Community
1505752398731563010,Hate,Individual
1505752475223171076,Hate,Community
1505752490679369728,Hate,Community
1505761331156164608,Hate,Individual
1505761340379512833,Hate,Individual
1505761386709794818,Hate,Individual
1505761430460579843,Hate,Individual
1505761457551650816,Hate,Community
1505761488472092672,Hate,Individual
1505761525226622980,Hate,Community
1505761533988642819,Hate,Individual
1505761761852600321,Hate,Individual
1505761768454254598,Hate,Community
1505770956844904449,Hate,Community
1505771044531240961,Hate,Community
1505771074771902465,Hate,Organisation
1505771167856173061,Hate,Community
1505771199791513603,Hate,Individual
1505771201016352768,Hate,Organisation
1505771274773008387,Hate,Individual
1505771353017827335,Hate,Organisation
1505771473138597889,Hate,Community
1505771491975180288,Hate,Individual
1505771505749213190,Hate,Individual
1505771518608957442,Hate,Organisation
1505781096507707393,Hate,Individual
1505781121023422472,Hate,Individual
1505781153067937792,Hate,Community
1505781168750444547,Hate,Individual
1505781207782641669,Hate,Individual
1505781226623361029,Hate,Community
1505781248643706882,Hate,Community
1505781250396729345,Hate,Individual
1505781307074396161,Hate,Individual
1505781408626720771,Hate,Individual
1505781507012669447,Hate,Individual
1505781572393385991,Hate,Individual
1505781576789118976,Hate,Individual
1505781578458402816,Hate,Organisation
1505790326216163328,Hate,Individual
1505790344037863427,Hate,Community
1505790345509937155,Hate,Individual
1505790387755094020,Hate,Organisation
1505790420072108032,Hate,Individual
1505790488682586114,Hate,Community
1505790533595467778,Hate,Community
1505790662293487619,Hate,Community
1505790688411234304,Hate,Individual
1505790701317066752,Hate,Individual
1505790722813083650,Hate,Individual
1505790744577073153,Hate,Individual
1505790762046349316,Hate,Individual
1505798956701290501,Hate,Individual
1505798961751535622,Hate,Organisation
1505799020819668994,Hate,Individual
1505799027144761344,Hate,Organisation
1505799053002657793,Hate,Individual
1505799098124972036,Hate,Community
1505807870184640518,Hate,Individual
1505807876551368704,Hate,Individual
1505807956541165570,Hate,Community
1506061308080312321,Hate,Individual
1506061309892526082,Hate,Organisation
1506061342683594752,Hate,Individual
1506061343459213313,Hate,Community
1506061466201378816,Hate,Organisation
1506061503576879108,Hate,Individual
1506061524066054146,Hate,Community
1506061547570966536,Hate,Community
1506061572392685569,Hate,Community
1506061578269073418,Hate,Community
1506061587471347716,Hate,Organisation
1506061606056202241,Hate,Community
1506061614864285700,Hate,Organisation
1506061637224071171,Hate,Individual
1506061725556166660,Hate,Organisation
1506069851810541568,Hate,Organisation
1506069851969888257,Hate,Individual
1506069889534078984,Hate,Organisation
1506069904323055617,Hate,Individual
1506069923805556737,Hate,Individual
1506069934169763841,Hate,Community
1506069941702770688,Hate,Community
1506069947700719619,Hate,Community
1506069952637325321,Hate,Individual
1506069955590205442,Hate,Individual
1506069985340366849,Hate,Individual
1506070016726339586,Hate,Individual
1506070056949764099,Hate,Organisation
1506070090470465543,Hate,Organisation
1506070175871045632,Hate,Community
1506070186717155331,Hate,Individual
1506070251108278272,Hate,Individual
1506070296201248769,Hate,Organisation
1506070315260071944,Hate,Organisation
1506080075078418432,Hate,Individual
1506080112944590850,Hate,Individual
1506080115561844740,Hate,Community
1506080189985525763,Hate,Individual
1506080256532299783,Hate,Organisation
1506080309611270144,Hate,Organisation
1506080333887909888,Hate,Individual
1506080352217014276,Hate,Individual
1506080364183232527,Hate,Individual
1506080389630156802,Hate,Community
1506080390892728329,Hate,Individual
1506080455577292800,Hate,Individual
1506080464787886080,Hate,Individual
1506089457707016200,Hate,Individual
1506089568797298690,Hate,Organisation
1506089569841725450,Hate,Individual
1506089577588604934,Hate,Individual
1506089582630158343,Hate,Organisation
1506089610077773824,Hate,Individual
1506089627807281154,Hate,Individual
1506089639777427457,Hate,Individual
1506089772824948736,Hate,Community
1506089829863505927,Hate,Individual
1506089852529524745,Hate,Community
1506089900944379908,Hate,Individual
1506099271573159943,Hate,Community
1506099296256602114,Hate,Community
1506099309338513414,Hate,Community
1506099364179156994,Hate,Organisation
1506099415953543168,Hate,Individual
1506099479350550531,Hate,Individual
1506099497645993984,Hate,Community
1506099559881232389,Hate,Individual
1506099581729361922,Hate,Individual
1506099602373627905,Hate,Community
1506099623378702341,Hate,Individual
1506099656782237700,Hate,Individual
1506099666395488258,Hate,Individual
1506099743814045698,Hate,Individual
1506108792554983428,Hate,Community
1506108811676987395,Hate,Community
1506108884980707332,Hate,Individual
1506108908095488007,Hate,Organisation
1506108952353783812,Hate,Organisation
1506108978106937357,Hate,Individual
1506109016195440643,Hate,Organisation
1506109054883667970,Hate,Individual
1506109140434919437,Hate,Individual
1506109317250187267,Hate,Individual
1506109348048564225,Hate,Community
1506109439769776129,Hate,Individual
1506109458740654081,Hate,Community
1506120360378335239,Hate,Organisation
1506120385414135811,Hate,Organisation
1506120520051400705,Hate,Individual
1506120701463433216,Hate,Community
1506120730307485696,Hate,Organisation
1506120794824347650,Hate,Individual
1506130678907293696,Hate,Individual
1506130705692078087,Hate,Individual
1506130713434861569,Hate,Individual
1506130785018986501,Hate,Individual
1506130810659041286,Hate,Community
1506130847648395270,Hate,Community
1506130879407697924,Hate,Individual
